age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33,3,1793,11,15,0,1,1,4,0,0,0,28,37,0
24,3,993,9,4,4,9,1,4,0,0,0,33,37,0
30,3,1908,15,1,2,2,0,4,1,0,0,28,37,0
44,5,1973,11,15,2,4,0,4,1,0,19,49,37,1
45,3,1209,11,15,2,5,0,4,1,0,0,13,37,0
28,3,1046,11,15,2,5,0,4,1,0,10,33,37,0
7,1,1946,9,4,4,9,1,3,0,0,0,28,37,0
46,3,389,9,4,2,2,0,1,1,0,0,28,33,0
42,5,1035,9,4,6,9,1,4,0,0,0,39,37,1
30,3,1983,1,13,0,1,4,4,0,0,0,28,37,0
6,3,1650,15,1,4,5,3,2,1,0,0,28,37,0
32,5,2555,0,12,0,4,4,4,1,0,0,57,37,0
7,3,2705,9,4,2,9,2,1,0,0,0,28,28,0
25,5,1855,8,2,2,3,0,4,1,0,0,49,37,0
7,3,1833,11,15,4,5,1,4,0,0,0,24,37,0
7,3,2060,9,4,4,3,1,4,1,0,0,39,37,0
13,3,535,6,11,2,2,0,4,1,0,0,28,37,0
21,3,1800,11,15,0,7,4,4,0,0,0,28,37,0
7,3,1658,9,4,4,6,3,2,0,0,0,28,37,0
51,5,1366,15,1,2,11,0,4,1,0,0,28,37,1
41,2,1813,5,10,2,2,0,4,1,0,0,28,37,0
13,5,160,8,2,2,11,0,4,1,32,0,49,11,0
2,3,2261,11,15,4,1,3,4,0,0,0,28,37,0
13,3,1282,9,4,4,11,1,4,1,0,0,28,37,0
14,3,1317,11,15,4,7,4,2,0,0,0,22,37,0
2,3,1424,15,1,4,7,1,4,0,0,0,18,37,0
40,3,739,11,15,2,12,0,2,1,0,21,28,36,1
40,3,1771,11,15,0,1,4,4,0,0,0,30,37,0
19,3,1246,1,13,4,10,1,2,1,6,0,28,37,1
26,3,591,15,1,2,2,0,2,1,0,0,28,37,0
19,3,2761,1,13,2,6,0,4,1,0,0,28,37,0
24,2,629,13,0,4,5,3,4,0,0,0,18,37,0
48,3,2727,12,5,4,9,1,4,1,0,0,68,37,0
32,3,991,11,15,2,6,0,4,1,0,0,28,37,0
13,3,412,8,2,4,1,2,1,1,21,0,28,38,0
46,3,202,11,15,0,4,1,4,1,0,0,13,37,0
27,3,75,11,15,2,11,0,4,1,0,0,49,37,0
42,3,1068,15,1,2,11,0,4,1,0,0,28,37,0
16,3,2669,11,15,2,13,0,4,1,0,0,49,37,0
19,2,1672,8,2,4,10,1,4,1,0,0,28,37,1
22,2,665,7,3,0,7,4,4,0,0,0,44,37,0
29,3,1244,11,15,2,2,0,4,1,0,0,28,37,1
27,3,1849,15,1,2,6,0,4,1,31,0,28,37,1
14,3,1440,11,15,0,11,1,4,0,0,0,20,37,0
14,3,2330,8,2,2,7,5,0,0,0,0,12,25,0
5,3,2355,9,4,4,3,2,4,0,0,0,28,37,0
1,0,2384,1,13,4,0,3,4,1,0,0,24,37,0
4,3,1402,15,1,4,11,2,4,1,0,0,52,37,0
25,3,1269,11,15,2,11,0,4,1,0,0,28,37,0
16,3,1252,5,10,4,7,4,2,0,0,0,2,36,0
17,3,1219,15,1,2,1,5,4,0,0,29,28,37,0
25,1,607,7,3,0,9,4,1,0,0,0,28,28,1
18,3,1497,12,5,2,11,0,4,1,0,0,44,37,1
12,3,522,15,1,4,1,1,4,0,0,0,28,23,0
27,3,1982,11,15,0,6,1,4,1,0,0,44,37,0
17,0,478,11,15,4,0,4,2,0,0,0,28,37,0
10,3,2495,9,4,2,3,5,1,0,0,0,28,33,0
11,2,572,11,15,4,10,2,2,1,0,20,28,37,0
19,3,553,9,4,2,9,0,1,1,0,0,33,0,0
27,4,2537,15,1,2,3,0,4,1,57,0,33,37,1
18,3,2736,5,10,2,6,0,4,1,0,0,28,0,1
39,3,579,9,4,2,9,0,4,1,0,0,39,37,0
11,3,1336,12,5,2,9,0,4,1,0,0,33,37,1
17,0,2237,11,15,4,0,4,2,0,0,0,23,37,0
42,0,1037,12,5,2,0,0,4,1,0,0,23,37,1
19,3,152,11,15,2,5,0,4,1,0,0,28,37,0
10,1,2442,11,15,4,2,1,2,1,0,25,28,37,0
8,3,1008,11,15,4,1,1,4,0,0,0,39,37,0
6,3,1767,9,4,4,3,4,4,1,0,0,28,37,0
36,6,218,11,15,2,10,0,4,1,0,0,28,37,0
14,3,1480,15,1,4,1,1,4,0,0,0,31,37,0
25,3,247,15,1,4,11,1,4,1,0,0,33,37,0
19,6,873,15,1,4,3,4,4,0,0,0,28,37,0
16,3,1528,0,12,4,2,4,4,0,0,0,23,37,0
19,3,495,11,15,2,2,0,4,1,0,0,44,37,1
16,3,1913,2,14,5,1,4,4,0,9,0,28,37,0
28,3,2554,9,4,5,3,1,4,0,0,0,44,37,0
2,3,1325,11,15,4,5,1,4,1,0,0,28,37,0
50,5,274,11,15,2,13,0,4,1,53,0,47,37,1
14,3,668,15,1,0,1,4,4,0,0,0,26,37,0
45,0,1980,11,15,2,0,0,4,1,29,0,18,37,0
31,3,1207,12,5,2,3,0,4,1,0,0,28,37,1
21,3,385,9,4,2,6,0,4,1,0,0,28,19,0
28,4,89,9,4,2,3,5,1,0,61,0,13,0,1
44,3,234,12,5,2,9,0,4,1,0,0,28,0,1
9,6,1170,11,15,0,1,3,4,0,0,0,18,37,0
1,3,2131,11,15,4,7,3,4,1,0,0,8,37,0
27,2,1682,15,1,2,3,0,4,1,0,0,28,37,1
11,3,1058,1,13,2,5,3,4,1,0,0,28,37,0
43,4,926,15,1,2,3,0,4,1,0,0,28,37,1
24,3,520,11,15,2,11,0,4,1,26,0,28,37,0
9,3,1520,11,15,4,12,2,2,1,0,0,28,0,0
21,5,2345,9,4,2,3,0,4,1,0,0,49,37,0
19,4,697,11,15,4,7,1,4,0,0,0,57,37,0
34,3,1217,9,4,2,3,0,4,1,0,24,49,0,1
16,3,2034,11,15,3,11,1,4,1,0,0,8,37,0
42,3,876,6,11,2,7,0,4,1,0,0,28,37,0
18,3,756,15,1,4,12,4,4,0,0,0,28,37,0
29,3,504,15,1,2,3,0,1,1,0,0,49,0,0
14,1,2116,9,4,2,3,0,4,1,0,0,28,37,1
10,3,1083,15,1,4,1,3,4,0,0,0,28,37,0
30,5,248,9,4,2,11,0,4,1,0,0,28,37,1
22,2,1399,9,4,6,9,4,1,0,0,0,0,23,0
10,0,949,1,13,0,0,4,4,0,0,0,23,37,0
29,1,233,8,2,5,12,1,3,0,0,0,18,37,0
36,5,1931,15,1,2,13,0,4,1,0,0,58,37,0
10,3,1377,12,5,4,3,3,4,0,0,0,28,37,0
38,3,2258,12,5,2,3,0,4,1,0,24,49,37,1
38,3,1733,5,10,2,13,0,4,1,0,0,39,37,0
3,3,2045,15,1,4,1,3,2,0,0,0,3,37,0
29,2,129,15,1,0,6,3,4,0,0,0,28,37,0
18,3,469,11,15,2,9,5,4,0,40,0,23,37,0
3,3,638,11,15,5,6,3,4,1,0,0,28,37,0
22,3,1077,10,7,2,9,0,4,1,61,0,44,37,1
9,3,801,12,5,2,6,0,4,1,0,0,8,2,0
17,3,13,9,4,0,11,1,4,0,0,0,39,37,1
11,3,843,9,4,2,3,5,4,0,0,0,28,37,1
28,5,649,11,15,2,2,0,4,1,0,0,49,37,0
17,3,367,9,4,4,11,3,4,1,0,0,28,37,1
44,4,2804,10,7,2,3,0,1,1,0,0,28,34,1
5,3,2310,11,15,4,2,3,4,1,28,0,28,37,0
22,3,1128,5,10,4,7,3,4,1,0,9,23,37,0
7,3,2375,15,1,2,2,0,4,1,20,0,28,37,0
11,3,2445,0,12,4,6,3,4,0,0,0,28,37,0
12,5,641,9,4,2,11,0,4,1,0,0,57,37,1
45,3,1773,11,15,2,4,0,4,1,53,0,28,37,1
13,5,76,2,14,2,13,0,4,1,0,0,59,37,0
6,3,2503,9,4,4,3,3,4,0,0,0,33,37,0
34,3,2766,11,15,4,2,1,4,1,0,0,28,37,1
23,5,1047,11,15,5,3,2,4,1,0,0,28,37,0
39,3,1326,15,1,6,3,1,2,0,0,0,20,37,0
25,5,178,10,7,4,9,1,4,1,0,0,56,0,0
13,3,793,15,1,2,12,0,4,1,0,0,39,37,1
24,3,1317,11,15,2,13,0,4,1,0,0,33,0,0
12,3,1020,9,4,4,2,1,4,1,0,0,28,37,0
6,3,1383,15,1,4,1,1,4,0,0,0,28,37,0
6,3,2338,11,15,4,7,3,4,1,0,0,23,37,0
26,2,1043,12,5,0,9,4,4,0,59,0,28,37,0
30,3,930,11,15,2,5,5,2,0,0,0,28,37,0
23,3,2833,12,5,2,9,5,4,0,11,0,12,37,1
64,0,2723,14,6,2,0,0,4,1,0,0,12,37,1
34,2,2797,5,10,2,13,0,4,1,0,0,28,37,0
25,3,396,11,15,0,1,4,4,0,0,0,23,37,0
14,3,2760,8,2,4,1,1,4,0,0,0,28,37,0
6,3,1160,15,1,5,2,1,4,1,0,0,28,37,0
10,3,1082,15,1,2,6,0,4,1,0,0,28,37,0
9,2,1389,15,1,4,7,3,2,0,0,0,0,22,0
27,3,804,9,4,2,3,0,4,1,0,0,28,37,1
1,3,161,11,15,4,7,3,4,1,0,0,23,37,0
15,5,2587,10,7,2,3,0,4,1,0,0,28,37,0
45,3,1400,11,15,2,6,0,4,1,0,0,28,37,0
18,3,421,9,4,2,11,0,4,1,0,0,28,37,1
7,3,1275,15,1,4,2,3,4,1,0,0,28,37,0
13,3,2672,9,4,4,3,1,4,1,0,0,28,37,0
8,5,958,11,15,2,2,0,4,1,56,0,28,37,1
4,5,2543,15,1,4,1,3,4,0,0,0,3,37,0
1,3,1875,15,1,4,11,3,2,0,0,0,9,37,0
10,3,2177,15,1,4,1,1,4,0,0,0,28,37,0
16,2,3,11,15,0,12,1,4,0,0,0,44,37,0
39,3,1532,11,15,0,1,1,4,0,0,0,28,37,0
5,3,2162,11,15,4,11,4,4,1,0,0,8,37,0
17,3,1460,11,15,4,5,1,4,1,0,0,28,37,0
37,2,1501,12,5,2,9,0,4,1,0,0,39,37,1
7,3,2415,11,15,4,5,2,4,1,0,0,28,37,0
46,3,1421,9,4,6,1,1,4,0,0,0,13,37,0
61,3,66,4,9,2,13,0,1,1,0,0,24,37,0
26,3,627,11,15,0,3,4,4,0,0,0,28,37,0
29,3,111,8,2,0,3,4,4,0,0,0,33,37,0
35,3,2834,12,5,0,9,4,4,1,10,0,39,37,1
7,3,2173,11,15,2,2,0,4,1,0,0,32,25,0
17,3,418,15,1,0,1,4,4,0,0,0,28,37,0
16,3,1754,11,15,0,2,1,4,1,0,0,49,37,0
0,3,2782,0,12,4,7,3,4,1,0,0,3,37,0
34,4,1741,15,1,2,3,0,4,1,0,0,39,37,1
11,3,2335,11,15,4,12,1,4,1,0,0,28,37,0
1,0,411,11,15,4,0,2,3,0,0,0,1,37,0
19,4,36,7,3,2,9,0,4,1,0,0,57,37,0
12,3,598,1,13,2,5,5,1,0,26,0,2,28,0
14,3,1474,9,4,6,7,1,4,0,0,0,18,37,0
5,2,2337,15,1,4,1,1,4,0,0,0,44,37,0
11,2,1756,11,15,2,10,0,4,1,0,0,28,37,1
29,3,2743,15,1,3,2,1,1,1,0,0,28,28,0
36,3,2720,11,15,4,2,1,3,0,0,0,28,0,0
7,3,565,6,11,0,7,3,4,0,0,0,28,37,0
17,4,1316,11,15,2,2,0,4,1,0,0,43,0,1
49,5,822,15,1,4,11,1,4,0,0,0,8,37,0
11,2,1388,7,3,2,1,5,4,0,0,0,28,37,1
6,3,2022,15,1,4,3,1,4,1,0,0,28,37,0
27,3,1787,2,14,4,13,1,2,1,0,0,24,37,0
6,3,1919,15,1,4,1,1,4,1,0,0,33,37,0
33,5,2583,11,15,0,9,1,1,0,0,0,49,38,0
46,5,1960,9,4,2,11,0,4,1,3,0,28,37,1
42,0,2763,15,1,2,0,0,4,1,0,0,28,37,0
6,3,1427,9,4,4,3,3,4,1,0,0,18,0,0
7,3,2553,11,15,5,11,4,4,0,0,0,36,37,0
25,5,2003,11,15,2,2,0,4,1,0,0,23,37,0
31,1,116,15,1,0,3,1,4,1,0,0,28,37,0
22,4,524,11,15,2,3,0,4,1,0,0,28,37,1
26,1,68,8,2,4,9,1,4,0,6,0,28,37,1
13,3,2145,12,5,2,3,0,4,1,11,0,49,37,1
36,2,1112,12,5,2,1,0,4,1,0,0,26,37,1
21,3,1067,9,4,2,9,0,4,1,0,21,28,37,1
2,0,2199,6,11,4,0,2,4,1,0,13,23,8,0
28,3,2297,15,1,2,11,0,4,1,0,0,33,37,0
20,0,1493,15,1,5,0,4,4,1,0,0,28,37,0
27,3,2575,9,4,0,3,3,4,0,0,0,39,37,1
0,3,126,1,13,4,11,3,4,0,0,0,8,37,0
14,3,1639,11,15,2,1,0,4,1,0,0,39,37,0
29,3,1250,11,15,2,3,5,4,0,0,0,28,37,1
38,3,2476,1,13,4,6,1,2,0,0,0,28,37,0
31,3,28,9,4,2,3,0,4,1,56,0,49,37,1
42,3,2826,15,1,0,7,1,4,1,0,0,28,37,0
18,3,1876,11,15,2,13,0,4,1,0,0,39,37,0
7,3,2495,3,8,2,7,3,1,0,0,0,38,38,0
2,3,1439,15,1,4,7,3,4,0,0,0,3,37,0
13,3,604,9,4,4,6,1,4,1,0,0,13,37,0
35,3,661,11,15,2,13,0,4,1,0,0,44,37,0
35,3,711,10,7,2,3,0,4,1,0,0,26,37,1
33,3,1887,15,1,2,2,0,4,1,0,0,28,37,1
30,3,2174,12,5,0,9,1,4,0,0,0,28,37,0
31,3,2807,7,3,2,2,0,4,1,0,0,33,37,0
10,3,888,15,1,2,4,0,3,1,0,0,39,37,0
29,3,2288,11,15,2,13,0,4,1,0,22,57,2,1
10,3,523,4,9,4,4,4,4,1,0,0,36,13,0
6,3,2649,15,1,4,1,1,4,0,0,0,28,37,0
14,3,2262,5,10,4,5,2,4,1,0,0,13,37,0
20,5,1709,15,1,4,9,1,2,1,0,0,28,37,0
26,5,2016,15,1,4,13,1,2,1,0,0,18,37,0
29,4,1106,14,6,2,9,0,4,1,11,0,49,37,1
0,3,708,2,14,4,11,3,4,0,0,0,48,37,0
0,3,2641,0,12,4,11,3,2,0,0,0,12,37,0
15,3,137,15,1,0,11,3,4,1,0,0,18,37,0
2,0,928,15,1,4,0,3,4,0,0,0,18,37,0
28,4,2067,9,4,2,3,0,4,1,0,0,40,37,0
0,3,616,1,13,4,10,3,4,0,0,0,18,37,0
31,3,1971,2,14,5,1,3,2,0,0,0,28,37,0
17,3,425,15,1,2,7,0,4,1,0,0,50,25,0
19,3,1998,11,15,2,13,5,4,0,0,0,28,37,1
37,1,2640,11,15,2,3,0,4,1,49,0,28,37,1
20,3,1637,11,15,0,7,2,4,0,0,0,39,27,0
30,1,37,10,7,2,9,0,4,1,0,0,28,37,1
46,0,1571,11,15,0,0,1,4,0,0,33,28,37,0
32,2,1515,11,15,2,6,0,2,1,0,0,28,37,1
15,3,2030,11,15,2,1,0,4,1,0,0,28,37,0
34,5,244,14,6,2,9,0,3,1,61,0,57,18,1
30,5,1001,11,15,2,3,0,4,1,0,0,39,37,1
42,5,2366,9,4,2,9,0,4,1,0,0,39,37,0
28,6,2058,15,1,3,7,2,2,1,0,0,28,14,0
15,3,2047,9,4,2,3,0,4,1,41,0,39,37,0
11,3,861,7,3,4,9,3,4,1,0,0,28,10,0
19,5,408,11,15,2,4,0,4,1,0,0,57,37,0
11,3,1981,14,6,4,9,1,4,1,0,0,49,37,0
33,3,2756,9,4,4,11,4,4,0,0,0,20,37,0
4,3,1805,15,1,4,11,3,4,0,0,0,8,37,0
19,0,2813,15,1,4,0,1,4,1,0,0,18,37,0
6,3,1048,7,3,4,1,3,4,0,0,23,8,37,0
37,2,898,6,11,2,7,0,4,1,0,0,28,37,0
20,3,2825,11,15,2,1,0,4,1,0,0,28,37,0
19,3,364,8,2,0,11,4,4,0,0,0,28,37,0
44,5,729,11,15,6,1,4,4,0,0,0,8,37,0
29,3,2508,15,1,2,12,0,4,1,0,0,28,37,1
28,2,2525,11,15,2,2,0,2,1,0,0,28,37,1
17,5,2675,11,15,0,4,1,4,1,0,0,28,37,0
58,3,1025,11,15,2,2,0,4,1,0,0,8,37,0
6,0,158,9,4,4,0,3,4,1,0,0,39,37,0
19,5,2584,8,2,2,12,0,4,1,0,0,49,37,0
25,0,189,15,1,2,0,0,4,1,0,0,49,37,0
14,3,2359,9,4,2,6,0,3,1,0,0,24,25,0
16,0,2041,15,1,2,0,5,4,0,0,0,39,37,0
39,3,1115,14,6,2,3,0,4,1,0,0,4,37,0
31,2,2025,15,1,2,3,5,4,0,49,0,28,37,1
17,3,1379,9,4,2,3,0,4,1,0,0,28,37,1
6,3,773,11,15,4,11,4,4,0,0,0,36,37,0
31,0,2569,6,11,5,0,1,0,0,0,0,8,37,0
45,6,646,9,4,2,3,0,4,1,0,0,28,37,0
29,2,2095,1,13,2,13,0,4,1,0,0,18,37,0
43,5,315,5,10,2,13,0,4,1,0,0,28,37,1
24,3,250,11,15,4,6,1,4,1,0,0,28,37,0
23,3,1092,8,2,0,9,4,4,0,0,0,28,37,1
11,5,2326,8,2,2,4,0,4,1,0,0,49,37,0
15,5,2167,11,15,0,4,1,4,1,0,0,53,37,0
37,3,1681,9,4,2,11,0,4,1,57,0,39,37,1
41,3,1572,11,15,0,2,1,4,1,8,0,36,37,1
24,3,2654,15,1,2,13,0,4,1,0,19,53,37,1
15,3,2704,11,15,4,7,1,4,1,0,0,41,37,0
14,3,1311,15,1,2,2,0,4,1,0,0,28,37,1
33,3,1202,15,1,2,13,0,4,1,0,0,57,37,1
34,3,1303,15,1,2,5,0,4,1,0,0,39,37,0
21,3,1211,11,15,0,1,4,4,0,0,0,28,37,0
51,3,2200,15,1,2,1,0,4,1,0,0,28,37,0
6,3,1403,15,1,4,4,3,4,1,0,0,28,37,0
17,3,1198,1,13,2,11,0,4,1,0,0,13,0,0
22,4,1625,12,5,2,3,0,4,1,0,0,39,37,0
6,3,1228,11,15,0,5,3,4,1,0,0,32,37,0
44,3,1086,6,11,6,3,1,2,1,0,0,53,37,0
6,3,2687,15,1,4,11,1,4,1,0,0,18,37,0
7,3,1578,8,2,4,7,3,4,0,0,0,23,37,0
24,2,747,15,1,0,10,1,4,1,0,0,8,37,0
37,3,1727,15,1,5,7,1,4,1,0,0,16,4,0
26,5,919,11,15,4,2,1,4,1,0,0,23,37,0
21,3,1975,12,5,2,7,0,2,1,0,4,28,0,0
14,3,518,1,13,0,4,1,4,1,0,0,39,37,0
34,4,1357,11,15,4,3,1,4,1,1,0,28,37,1
46,6,2835,15,1,2,10,0,4,1,0,0,20,37,0
19,3,1296,9,4,2,11,0,4,1,0,0,49,37,1
5,3,1707,11,15,4,2,3,4,1,0,0,28,37,0
28,3,2488,9,4,4,9,1,4,1,0,0,28,37,0
2,3,615,15,1,4,7,3,4,0,0,0,1,37,0
5,3,2031,9,4,2,1,3,0,0,27,0,13,37,0
14,3,2165,14,6,0,9,1,4,1,7,0,39,37,1
36,3,1120,15,1,2,3,0,4,1,0,24,28,37,1
31,1,2101,9,4,0,3,4,4,1,0,0,47,37,1
41,5,653,9,4,0,9,1,4,0,0,0,28,37,0
28,3,677,15,1,0,12,1,2,0,0,0,28,36,0
34,5,1281,12,5,2,9,5,4,0,0,0,18,37,1
24,1,2533,12,5,2,3,0,4,1,0,0,28,37,1
4,0,749,15,1,4,0,3,4,0,0,0,28,37,0
40,2,2156,11,15,0,10,1,4,0,0,0,28,37,0
4,3,1559,8,2,4,12,3,4,0,0,0,18,37,0
43,5,2755,4,9,2,4,0,4,1,0,0,28,37,0
14,5,844,11,15,2,2,0,4,1,0,0,49,37,0
24,3,1290,15,1,2,6,0,4,1,0,0,28,37,0
26,6,1749,10,7,3,9,4,4,1,23,0,52,37,1
18,3,1712,6,11,2,2,0,3,1,0,0,28,25,0
12,0,147,15,1,2,0,5,4,0,0,0,28,37,0
35,3,1556,15,1,0,1,1,4,0,0,0,49,37,0
7,3,337,9,4,4,11,3,4,1,0,0,28,37,0
2,0,1439,15,1,4,0,3,4,0,51,0,0,37,0
26,3,1517,11,15,4,9,1,4,1,45,0,28,37,0
3,4,944,11,15,4,6,3,4,0,0,0,18,37,0
22,3,1330,11,15,2,6,5,4,0,0,0,28,37,1
31,3,2520,9,4,2,2,0,4,1,0,0,33,37,1
9,3,946,15,1,2,9,0,4,1,0,0,28,37,0
10,3,934,11,15,2,6,0,4,1,0,0,28,37,0
34,3,60,15,1,2,3,0,4,1,0,0,33,37,0
18,3,2236,11,15,0,2,1,4,1,0,0,49,37,0
31,3,2072,3,8,2,6,0,4,1,0,0,28,30,0
25,1,91,12,5,2,9,0,1,1,0,22,28,33,1
6,3,2481,15,1,4,12,1,4,0,0,0,28,37,0
22,3,252,15,1,4,9,1,2,1,46,0,28,37,1
32,3,65,9,4,4,8,1,4,1,0,0,13,37,0
12,3,489,7,3,2,11,5,3,0,57,0,33,37,1
29,3,2381,15,1,2,11,0,4,1,0,0,33,37,1
36,3,1521,11,15,0,11,1,4,0,0,0,25,25,0
9,3,2429,15,1,4,1,3,4,1,24,0,28,37,0
51,3,1018,11,15,2,2,0,4,1,0,0,61,37,0
13,2,2021,11,15,2,1,5,4,0,0,0,28,37,1
39,3,293,9,4,2,1,0,4,1,0,0,28,37,1
21,3,996,11,15,6,7,4,4,0,0,0,8,37,0
16,3,1933,6,11,2,6,0,4,1,0,0,39,37,0
17,3,997,15,1,4,1,3,4,1,0,0,28,37,0
0,3,2819,0,12,4,7,3,4,1,0,0,61,37,0
19,3,1036,15,1,2,3,0,4,1,0,0,39,37,1
20,3,725,11,15,2,3,0,4,1,0,0,28,37,1
37,3,409,11,15,2,11,0,4,1,0,0,32,37,0
26,5,2319,11,15,2,4,0,4,1,0,0,39,37,0
16,3,2346,11,15,2,6,5,4,0,0,0,28,25,0
24,3,300,11,15,2,2,0,4,1,0,28,49,37,0
27,3,460,10,7,2,9,0,4,1,0,0,28,37,1
18,3,1674,9,4,3,2,4,4,1,0,0,28,37,0
36,3,303,11,15,0,6,3,4,1,0,0,28,37,0
18,3,2086,7,3,1,1,5,4,0,0,0,28,37,0
13,3,1675,11,15,0,7,4,4,0,0,0,28,37,0
16,3,1392,15,1,0,12,4,4,0,0,0,28,37,0
9,3,1187,12,5,2,11,5,4,0,0,0,28,37,0
13,3,811,15,1,4,2,3,4,1,0,0,28,37,0
24,3,230,11,15,2,12,0,4,1,0,0,28,37,0
34,3,270,9,4,0,3,1,4,1,0,39,39,37,1
1,3,1257,11,15,4,1,3,4,0,0,0,28,37,0
30,5,32,9,4,4,11,1,4,1,0,0,23,37,0
43,4,434,0,12,2,2,0,4,1,0,0,28,37,0
23,3,865,15,1,2,11,0,4,1,0,0,28,37,1
25,3,215,15,1,0,9,4,4,0,0,0,8,37,0
50,2,1089,9,4,0,1,4,2,0,52,0,23,37,0
38,3,1523,9,4,2,3,0,4,1,56,0,49,37,1
11,3,1732,0,12,4,7,2,0,1,0,0,28,25,0
19,3,2592,15,1,2,13,0,4,1,0,0,33,37,0
0,3,1176,1,13,4,7,3,2,0,0,0,13,37,0
14,3,709,9,4,2,9,0,1,1,11,0,36,28,1
22,5,490,11,15,2,4,0,4,1,0,0,49,37,0
52,0,499,11,15,0,0,1,4,0,0,0,28,37,0
23,5,642,11,15,2,2,0,1,1,0,0,54,33,0
18,3,2124,12,5,4,3,1,1,1,0,0,28,37,0
20,3,101,11,15,4,7,1,4,1,0,0,28,37,0
42,3,24,11,15,2,13,0,4,1,0,0,33,37,0
8,3,1760,9,4,2,1,0,4,1,0,0,33,37,1
8,2,1843,12,5,4,9,3,4,0,0,0,28,37,0
17,3,198,9,4,2,3,0,4,1,0,0,53,37,1
17,5,2474,11,15,2,3,0,4,1,0,0,57,37,0
14,3,2444,11,15,4,7,1,4,0,0,0,45,37,0
19,3,1917,11,15,0,2,4,4,1,0,0,28,37,0
15,3,1144,1,13,2,6,0,4,1,0,0,28,37,0
14,3,2603,11,15,0,7,3,4,0,0,0,3,37,0
9,6,872,1,13,0,7,4,4,0,0,0,28,37,0
39,3,973,1,13,2,6,0,4,1,0,0,28,37,0
29,2,2289,11,15,2,7,0,4,1,0,0,28,37,0
20,3,936,8,2,2,2,0,4,1,0,0,28,37,0
1,3,1016,15,1,4,7,3,4,0,0,0,4,37,0
11,2,1695,15,1,4,1,4,2,0,0,0,28,37,0
17,3,622,9,4,4,3,1,4,0,0,0,44,37,1
0,3,118,1,13,4,11,3,4,0,0,0,13,37,0
14,3,366,8,2,2,3,5,2,0,0,0,31,37,0
2,3,1201,11,15,4,12,3,4,1,0,0,28,37,0
58,5,1447,15,1,3,2,1,4,1,0,0,18,37,0
59,0,1874,11,15,2,0,0,4,1,0,0,28,2,1
7,3,675,15,1,4,5,1,4,1,0,0,28,37,0
19,3,968,15,1,0,5,1,4,1,0,0,28,37,0
25,3,1393,11,15,2,2,0,4,1,0,21,28,37,1
3,3,609,15,1,4,1,3,1,0,0,0,3,37,0
39,3,1646,11,15,2,2,0,4,1,0,0,28,37,0
20,3,1059,10,7,5,9,4,4,0,0,0,28,37,0
24,6,2242,8,2,2,3,0,4,1,0,0,28,37,0
24,3,2046,15,1,2,2,0,2,1,0,0,28,37,0
25,5,1669,10,7,2,9,0,4,1,11,0,28,37,1
17,3,1795,15,1,4,1,3,4,0,0,0,28,37,0
19,3,2463,11,15,0,6,4,4,1,0,0,28,37,0
29,3,508,9,4,0,9,1,4,1,0,0,33,9,1
27,2,1750,11,15,2,1,2,4,0,0,0,28,37,0
60,0,546,4,9,2,0,0,4,1,0,0,8,37,0
10,2,1417,11,15,2,5,0,4,1,0,0,28,37,0
7,3,2010,15,1,4,11,1,4,0,0,0,3,37,0
4,3,1848,15,1,4,7,4,4,0,0,0,23,37,0
30,2,1450,8,2,0,1,1,4,0,0,0,28,37,0
41,3,1872,9,4,2,9,0,4,1,0,0,28,37,1
10,3,1365,1,13,4,5,2,2,1,0,0,28,37,0
22,3,1999,15,1,2,11,0,4,1,31,0,39,37,1
9,3,1283,15,1,2,11,0,4,1,0,0,33,37,0
20,4,1051,1,13,3,11,1,4,1,0,0,49,0,0
12,3,561,11,15,4,6,2,3,1,0,0,28,7,0
6,3,1569,15,1,4,7,3,4,0,0,0,8,37,0
4,6,2823,15,1,4,3,3,4,1,0,0,0,37,0
3,3,193,11,15,4,6,2,4,0,0,0,28,37,0
12,2,2779,11,15,4,7,3,4,1,0,0,8,37,0
21,3,1860,11,15,4,7,3,2,1,0,0,28,37,0
19,3,2635,9,4,2,11,5,4,1,0,0,49,0,0
0,3,544,2,14,4,7,3,4,0,0,0,18,37,0
44,5,1640,11,15,2,7,0,2,1,0,0,1,37,0
7,3,2715,15,1,4,6,1,4,0,0,0,12,25,0
10,3,1541,11,15,4,2,3,2,1,0,0,28,37,0
17,3,799,11,15,0,13,1,4,1,0,0,28,37,0
43,3,1003,14,6,2,3,0,4,1,0,0,28,37,1
30,3,1596,15,1,0,11,4,4,0,0,0,49,37,0
14,3,1916,9,4,2,12,0,4,1,0,0,31,37,1
15,3,1535,8,2,2,7,0,4,1,0,0,49,37,1
24,2,884,9,4,0,9,4,4,0,0,0,23,37,0
33,5,2114,9,4,2,11,0,4,1,0,0,61,37,0
2,3,1620,15,1,3,11,3,4,0,0,9,28,37,0
19,3,741,11,15,2,6,0,4,1,56,0,28,37,1
2,3,2539,15,1,4,11,3,4,0,0,0,13,37,0
8,3,574,9,4,2,11,0,4,1,0,0,28,37,1
12,4,1026,9,4,2,11,0,4,1,0,0,39,37,1
27,3,1159,9,4,2,2,0,4,1,56,0,28,37,1
6,3,1824,9,4,4,1,1,4,0,0,0,11,37,0
27,5,1882,14,6,2,9,0,4,1,61,0,39,37,1
